"","eV","Pi_Al_GibbSorb_std.xmu.nor","Pi_Apatite_CaDefHydroxy_std.xmu.nor","Pi_Apatite_Carbonate_std.xmu.nor","Pi_Ca_Tri_std.xmu.nor","Pi_Fe_GoethSorb_std.xmu.nor","Pi_K_Pyro_std.xmu.nor","Pi_Mg_Tri_std.xmu.nor","Pi_Na_Tri_std.xmu.nor","Pi_NH4_Mg_std.xmu.nor","Po_Na_AMP_std.xmu.nor","BSLE_0013-solid_P-XANES.xmu.nor","BSLE_0007-solid_P-XANES.xmu.nor","BSLE_0002-solid_P-XANES.xmu.nor","BSLE_0050-solid_P-XANES.xmu.nor","BSLE_0014-solid_P-XANES.xmu.nor","BSLE_0011-solid_P-XANES.xmu.nor","BSLE_0072-solid_P-XANES.xmu.nor"
"1141",2164.46,NA,NA,NA,NA,NA,NA,NA,1.5317756,NA,NA,1.6185622,1.2703506,1.9052684,1.7331348,1.7334472,1.9041235,1.7424827
"1142",2164.96,NA,NA,NA,NA,NA,NA,NA,1.5678176,NA,NA,1.636002,1.2954633,1.9512039,1.7762772,1.7814299,1.9505999,1.8431332
"1143",2165.46,NA,NA,NA,NA,NA,NA,NA,1.615455,NA,NA,1.6860078,1.3329006,2.0199839,1.8459651,1.8158633,1.9982017,1.9285802
"1144",2165.96,NA,NA,NA,NA,NA,NA,NA,1.6541908,NA,NA,1.6977405,1.3695602,2.0861599,1.905089,1.8538928,2.0792413,1.9786434
"1145",2166.46,NA,NA,NA,NA,NA,NA,NA,1.709223,NA,NA,1.7365139,1.3877347,2.1353581,1.9475994,1.9055798,2.109401,2.0053925
"1146",2166.96,NA,NA,NA,NA,NA,NA,NA,1.7167431,NA,NA,1.7504082,1.4185521,2.1674368,1.9999875,1.9281439,2.1561379,2.0089604
"1147",2167.46,NA,NA,NA,NA,NA,NA,NA,1.7783371,NA,NA,1.7806562,1.4542313,2.1986722,2.0442676,1.9450192,2.1838124,2.0272157
"1148",2167.96,NA,NA,NA,NA,NA,NA,NA,1.7756217,NA,NA,1.7728432,1.4691538,2.2332502,2.0802229,1.9583867,2.2068524,2.0444977
"1149",2168.46,NA,NA,NA,NA,NA,NA,NA,1.8011175,NA,NA,1.785091,1.4847238,2.2645902,2.1031582,1.9554931,2.2180668,2.0282465
"1150",2168.96,NA,NA,NA,NA,NA,NA,NA,1.8050114,NA,NA,1.7591061,1.4840805,2.2665484,2.1335876,1.9689786,2.2260404,2.0249499
"1151",2169.46,NA,NA,NA,NA,NA,NA,NA,1.7886373,NA,NA,1.755283,1.48411,2.2798641,2.1319277,1.9617028,2.2103474,1.9975063
"1152",2169.96,NA,NA,NA,NA,NA,NA,NA,1.7532255,NA,NA,1.761551,1.4752588,2.2335172,2.1099343,1.9508407,2.1977101,1.9656018
"1153",2170.46,NA,NA,NA,NA,NA,NA,NA,1.7288263,NA,NA,1.7337681,1.464219,2.2260322,2.0822887,1.9106888,2.1519371,1.9241491
"1154",2170.96,NA,NA,NA,NA,NA,NA,NA,1.6754302,NA,NA,1.7057932,1.4422618,2.1828002,2.0476546,1.8772969,2.1171326,1.895216
"1155",2171.46,NA,NA,NA,NA,NA,NA,NA,1.6462305,NA,NA,1.6811821,1.4133484,2.1310546,2.0051652,1.8475207,2.0668688,1.8467809
"1156",2171.96,NA,NA,NA,NA,NA,NA,NA,1.6107151,NA,NA,1.6466718,1.3821415,2.0965331,1.9555609,1.820594,2.0203178,1.7996656
"1157",2172.46,NA,NA,NA,NA,NA,NA,NA,1.5471657,NA,NA,1.6227879,1.3383677,2.03114,1.9051259,1.7837828,1.9518338,1.7425006
"1158",2172.96,NA,NA,NA,NA,NA,NA,NA,1.4976375,NA,NA,1.5937019,1.2980232,1.9653036,1.8437838,1.7312901,1.9032281,1.6956212
"1159",2173.46,NA,NA,NA,NA,NA,NA,NA,1.455936,NA,NA,1.5611311,1.2589412,1.9044966,1.7936919,1.6815584,1.8364627,1.6406535
"1160",2173.96,NA,NA,NA,NA,NA,NA,NA,1.4114026,NA,NA,1.5290754,1.2140785,1.8357486,1.7359253,1.666265,1.7892507,1.582847
"1161",2174.46,NA,NA,NA,NA,NA,NA,NA,1.3752138,NA,NA,1.4807569,1.1735784,1.7736181,1.677021,1.6227823,1.7143987,1.5382976
"1162",2174.96,NA,NA,NA,NA,NA,NA,NA,1.3448183,NA,NA,1.440994,1.1281696,1.7108843,1.6233355,1.5960913,1.659629,1.4875104
"1163",2175.46,NA,NA,NA,NA,NA,NA,NA,1.2912539,NA,NA,1.415494,1.0828728,1.6350693,1.5602057,1.5454164,1.5875682,1.4287012
"1164",2175.96,NA,NA,NA,NA,NA,NA,NA,1.2589935,NA,NA,1.3674684,1.0562781,1.5878421,1.5094095,1.5112581,1.5215997,1.3826181
"1165",2176.46,NA,NA,NA,NA,NA,NA,NA,1.2182935,NA,NA,1.3363925,1.0187697,1.5333818,1.4555435,1.4816489,1.4684465,1.3268246
"1166",2176.96,NA,NA,NA,NA,NA,NA,NA,1.1683035,NA,NA,1.3039328,0.98519337,1.489251,1.422103,1.4493968,1.4130045,1.2846345
"1167",2177.46,NA,NA,NA,NA,NA,NA,NA,1.1494687,NA,NA,1.2973824,0.95245268,1.4454219,1.3730531,1.4044501,1.3646178,1.2488887
"1168",2177.96,NA,NA,NA,NA,NA,NA,NA,1.135715,NA,NA,1.2607206,0.92074658,1.3867325,1.3305564,1.3760593,1.3304554,1.2148091
"1169",2178.46,NA,NA,NA,NA,NA,NA,NA,1.1102451,NA,NA,1.2476146,0.90093095,1.3729994,1.3034526,1.3471282,1.2923497,1.1843129
"1170",2178.96,NA,NA,NA,NA,NA,NA,NA,1.0974843,NA,NA,1.2287308,0.87768238,1.3328329,1.2803161,1.3205453,1.2622891,1.1594867
"1171",2179.46,NA,NA,NA,NA,NA,NA,NA,1.0759169,NA,NA,1.2127056,0.86329649,1.3171545,1.2549314,1.3224268,1.2369686,1.1365112
"1172",2179.96,NA,NA,NA,NA,NA,NA,NA,1.055295,NA,NA,1.2240039,0.85461528,1.3013099,1.2504165,1.3168017,1.2083734,1.1062878
"1173",2180.46,NA,NA,NA,NA,NA,NA,NA,1.043812,NA,NA,1.1909886,0.83368186,1.2886663,1.2313395,1.2844218,1.1923254,1.1004696
"1174",2180.96,NA,NA,NA,NA,NA,NA,NA,1.0345392,NA,NA,1.1970444,0.82918601,1.252926,1.2256021,1.2883078,1.1733351,1.0907879
"1175",2181.46,NA,NA,NA,NA,NA,NA,NA,1.0297345,NA,NA,1.1915648,0.81431177,1.2678176,1.2122965,1.2752055,1.1685123,1.0798085
"1176",2181.96,NA,NA,NA,NA,NA,NA,NA,1.0201509,NA,NA,1.1816811,0.81872924,1.2746819,1.2022937,1.2661218,1.1503907,1.0754503
"1177",2182.46,NA,NA,NA,NA,NA,NA,NA,1.009609,NA,NA,1.1792823,0.81207017,1.2611088,1.207895,1.2696737,1.1402084,1.069728
"1178",2182.96,NA,NA,NA,NA,NA,NA,NA,1.0180443,NA,NA,1.173338,0.80182623,1.2407089,1.2026632,1.2687058,1.1406809,1.0638361
"1179",2183.46,NA,NA,NA,NA,NA,NA,NA,1.0170212,NA,NA,1.1572016,0.80316889,1.2498139,1.2055539,1.2680524,1.1251013,1.0632897
"1180",2183.96,NA,NA,NA,NA,NA,NA,NA,1.000319,NA,NA,1.1743687,0.80501437,1.2581187,1.194948,1.2660038,1.1284255,1.0599047
"1181",2184.46,NA,NA,NA,NA,NA,NA,NA,1.0049986,NA,NA,1.1913742,0.80744588,1.2477836,1.1893623,1.27494,1.1277271,1.0548607
"1182",2184.96,NA,NA,NA,NA,NA,NA,NA,1.0021192,NA,NA,1.1789753,0.80075787,1.2655377,1.1967585,1.2752888,1.1246153,1.0519771
"1183",2185.46,NA,NA,NA,NA,NA,NA,NA,1.0002025,NA,NA,1.195213,0.79496336,1.2572217,1.1961496,1.2800591,1.1243325,1.0537017
"1184",2185.96,NA,NA,NA,NA,NA,NA,NA,1.002348,NA,NA,1.1956324,0.79735869,1.2577578,1.1943128,1.2801032,1.1166845,1.0452292
"1185",2186.46,NA,NA,NA,NA,NA,NA,NA,0.99499199,NA,NA,1.1904659,0.79862538,1.2622398,1.1937327,1.294699,1.1219576,1.037612
"1186",2186.96,NA,NA,NA,NA,NA,NA,NA,1.0045583,NA,NA,1.2006632,0.8018057,1.2722313,1.1857127,1.2982214,1.1221658,1.0331874
"1187",2187.46,NA,NA,NA,NA,NA,NA,NA,0.99132263,NA,NA,1.1987089,0.79649592,1.2514866,1.1896942,1.2825841,1.1113262,1.0305323
"1188",2187.96,NA,NA,NA,NA,NA,NA,NA,0.99499203,NA,NA,1.2078456,0.79690529,1.2688898,1.1820625,1.3087543,1.1098725,1.0217501
"1189",2188.46,NA,NA,NA,NA,NA,NA,NA,0.98862457,NA,NA,1.2031841,0.802162,1.2502504,1.1852494,1.3107046,1.0998337,1.0080058
"1190",2188.96,NA,NA,NA,NA,NA,NA,NA,0.99803549,NA,NA,1.2216037,0.79986915,1.2721966,1.1809819,1.311466,1.1010957,1.001384
"1191",2189.46,NA,NA,NA,NA,NA,NA,NA,0.9940553,NA,NA,1.2247706,0.79649108,1.2570107,1.1751469,1.3180737,1.0940973,0.99001379
"1192",2189.96,NA,NA,NA,NA,NA,NA,NA,0.99176302,NA,NA,1.2298164,0.79512429,1.2570359,1.1724686,1.3067596,1.1088658,0.99232825
"1193",2190.46,NA,NA,NA,NA,NA,NA,NA,0.98412639,NA,NA,1.2413167,0.7909938,1.2501049,1.1685478,1.3228488,1.0890974,0.99807123
"1194",2190.96,NA,NA,NA,NA,NA,NA,NA,0.99550583,NA,NA,1.2472008,0.79377619,1.2406132,1.1641123,1.3329837,1.0875342,0.98223292
"1195",2191.46,NA,NA,NA,NA,NA,NA,NA,0.99644693,NA,NA,1.2417313,0.78656004,1.2426513,1.1672541,1.3203825,1.0924447,0.97064893
"1196",2191.96,NA,NA,NA,NA,NA,NA,NA,0.98093191,NA,NA,1.2589287,0.78733476,1.2646467,1.1621921,1.3495888,1.075732,0.97572833
"1197",2192.46,NA,NA,NA,NA,NA,NA,NA,0.98048728,NA,NA,1.2564087,0.78859423,1.2532774,1.1679811,1.3555184,1.0778853,0.96880419
"1198",2192.96,NA,NA,NA,NA,NA,NA,NA,0.97772877,NA,NA,1.2596766,0.78471333,1.2552848,1.1638888,1.3457371,1.0762314,0.97077211
"1199",2193.46,NA,NA,NA,NA,NA,NA,NA,0.98169604,NA,NA,1.276177,0.78669628,1.2721709,1.1675832,1.3404952,1.0714464,0.96559541
"1200",2193.96,NA,NA,NA,NA,NA,NA,NA,0.98349622,NA,NA,1.2764247,0.79220983,1.2795277,1.1560346,1.3649557,1.0681344,0.9592685
"1201",2194.46,NA,NA,NA,NA,NA,NA,NA,0.98189465,NA,NA,1.2710966,0.78633212,1.2615655,1.155097,1.3749728,1.0690904,0.96686215
"1202",2194.96,NA,NA,NA,NA,NA,NA,NA,0.98001248,NA,NA,1.2820716,0.78943284,1.2696056,1.1593801,1.3757441,1.066768,0.96074907
"1203",2195.46,NA,NA,NA,NA,NA,NA,NA,0.98477839,NA,NA,1.3069661,0.78987839,1.2731088,1.1543903,1.3890723,1.0691441,0.96274647
"1204",2195.96,NA,NA,NA,NA,NA,NA,NA,0.98261562,NA,NA,1.2944661,0.78658713,1.27985,1.1529055,1.3789275,1.0742057,0.96001767
"1205",2196.46,NA,NA,NA,NA,NA,NA,NA,0.98399705,NA,NA,1.3025725,0.78799129,1.2803862,1.156329,1.3909391,1.0765139,0.9636593
"1206",2196.96,NA,NA,NA,NA,NA,NA,NA,0.97759506,NA,NA,1.3123658,0.78915308,1.2843819,1.1551837,1.3994921,1.070237,0.9576052
"1207",2197.46,NA,NA,NA,NA,NA,NA,NA,0.98673401,NA,NA,1.336937,0.7974014,1.2935977,1.1591706,1.4144121,1.0811567,0.95629205
"1208",2197.96,NA,NA,NA,NA,NA,NA,NA,0.98675561,NA,NA,1.344912,0.78987053,1.3000127,1.152951,1.4256082,1.0738562,0.9555024
"1209",2198.46,NA,NA,NA,NA,NA,NA,NA,0.98402733,NA,NA,1.3477557,0.79206328,1.2999825,1.1522266,1.4196392,1.0714771,0.94669073
"1210",2198.96,NA,NA,NA,NA,NA,NA,NA,0.99311879,NA,NA,1.3468721,0.79798198,1.3003401,1.1571669,1.4372219,1.0656874,0.94546605
"1211",2199.46,NA,NA,NA,NA,NA,NA,NA,0.99858404,NA,NA,1.3684735,0.80237052,1.3080355,1.1588875,1.4511397,1.0751227,0.93688295
"1212",2199.96,NA,NA,NA,NA,NA,NA,NA,1.0119968,NA,NA,1.3790446,0.80570999,1.3148321,1.1588583,1.45534,1.0749608,0.93583524
"1213",2200.46,NA,NA,NA,NA,NA,NA,NA,0.99353326,NA,NA,1.4011713,0.80172781,1.3142971,1.1568264,1.4713899,1.0670484,0.93313593
"1214",2201.46,NA,NA,NA,NA,NA,NA,NA,1.0109046,NA,NA,1.4116365,0.8035956,1.3244431,1.1555977,1.4808322,1.068239,0.92030516
"1215",2202.46,NA,NA,NA,NA,NA,NA,NA,1.0204019,NA,NA,1.4039197,0.80821624,1.3206399,1.1516531,1.500149,1.0713143,0.90802737
"1216",2203.46,NA,NA,NA,NA,NA,NA,NA,1.0249779,NA,NA,1.446658,0.81821961,1.337231,1.1521779,1.5169506,1.0702501,0.90419187
"1217",2204.46,NA,NA,NA,NA,NA,NA,NA,1.0421075,NA,NA,1.4789012,0.82636363,1.3411904,1.1554096,1.5444422,1.0632975,0.89358042
"1218",2205.46,NA,NA,NA,NA,NA,NA,NA,1.0427205,NA,NA,1.5054373,0.82609713,1.350296,1.1596146,1.5715703,1.0709203,0.88940576
"1219",2206.46,NA,NA,NA,NA,NA,NA,NA,1.0688595,NA,NA,1.5240137,0.83143041,1.3575056,1.1548935,1.5878708,1.0784261,0.90238847
"1220",2207.46,NA,NA,NA,NA,NA,NA,NA,1.0775711,NA,NA,1.5367516,0.83864113,1.3731365,1.1637593,1.6168461,1.0782872,0.8903835
"1221",2208.46,NA,NA,NA,NA,NA,NA,NA,1.0933625,NA,NA,1.5710251,0.84726988,1.4003465,1.1654868,1.6340308,1.086892,0.89304377
"1222",2209.46,NA,NA,NA,NA,NA,NA,NA,1.0919552,NA,NA,1.5941672,0.85649912,1.3770908,1.1692747,1.6569634,1.0842377,0.89676577
"1223",2210.46,NA,NA,NA,NA,NA,NA,NA,1.1069004,NA,NA,1.605188,0.86467207,1.4187055,1.1715981,1.6849562,1.0991199,0.90210251
"1224",2211.46,NA,NA,NA,NA,NA,NA,NA,1.1340151,NA,NA,1.6491485,0.87393025,1.4244869,1.1836133,1.709284,1.0966015,0.90594248
"1225",2212.46,NA,NA,NA,NA,NA,NA,NA,1.1328193,NA,NA,1.6761291,0.88216108,1.4436574,1.1939689,1.7367757,1.1238382,0.92786149
"1226",2213.46,NA,NA,NA,NA,NA,NA,NA,1.1587468,NA,NA,1.6913418,0.88652489,1.4608949,1.1919096,1.7604452,1.1245416,0.93768112
"1227",2214.46,NA,NA,NA,NA,NA,NA,NA,1.1777068,NA,NA,1.7355851,0.9012309,1.4884989,1.2023104,1.792545,1.1405456,0.94396899
"1228",2215.46,NA,NA,NA,NA,NA,NA,NA,1.1854082,NA,NA,1.7559494,0.910348,1.5203566,1.2097911,1.8105452,1.1458795,0.96018853
"1229",2216.46,NA,NA,NA,NA,NA,NA,NA,1.2071267,NA,NA,1.7683944,0.92748131,1.5296777,1.2185342,1.8466735,1.168176,0.97656291
"1230",2217.46,NA,NA,NA,NA,NA,NA,NA,1.2133043,NA,NA,1.8072438,0.93949596,1.5640839,1.2282163,1.8598985,1.1755004,0.98709773
"1231",2218.46,NA,NA,NA,NA,NA,NA,NA,1.2435055,NA,NA,1.8271838,0.9514238,1.5746731,1.2368654,1.8974613,1.1929094,1.0030445
"1232",2219.46,NA,NA,NA,NA,NA,NA,NA,1.2559167,NA,NA,1.8526694,0.96208916,1.6035021,1.2414479,1.9231844,1.1982359,1.0088015
"1233",2220.46,NA,NA,NA,NA,NA,NA,NA,1.2642096,NA,NA,1.881751,0.97391932,1.6313523,1.2459148,1.9544097,1.2126044,1.0268422
"1234",2221.46,NA,NA,NA,NA,NA,NA,NA,1.2917732,NA,NA,1.9291358,0.9882636,1.6515262,1.2497279,1.9814789,1.2239627,1.0337863
"1235",2222.46,NA,NA,NA,NA,NA,NA,NA,1.3128053,NA,NA,1.940702,0.994371,1.6746918,1.2628212,2.0136966,1.2322653,1.0363433
"1236",2223.46,NA,NA,NA,NA,NA,NA,NA,1.3326416,NA,NA,1.9622784,1.0085127,1.6816798,1.256269,2.0385648,1.245667,1.0382589
"1237",2224.46,NA,NA,NA,NA,NA,NA,NA,1.3502029,NA,NA,1.9972893,1.0277224,1.7000746,1.2651005,2.0576066,1.26067,1.0417745
"1238",2225.46,NA,NA,NA,NA,NA,NA,NA,1.3637452,NA,NA,2.0213304,1.0361522,1.7052713,1.2652659,2.0837914,1.260652,1.0450393
"1239",2226.46,NA,NA,NA,NA,NA,NA,NA,1.3771406,NA,NA,2.0469473,1.0404039,1.7219301,1.2707007,2.1065079,1.2850296,1.0474047
"1240",2227.46,NA,NA,NA,NA,NA,NA,NA,1.3857788,NA,NA,2.0889785,1.055685,1.7312081,1.2651309,2.1275246,1.2878481,1.0475286
"1241",2228.46,NA,NA,NA,NA,NA,NA,NA,1.4030466,NA,NA,2.1292622,1.0692697,1.7629119,1.2587213,2.149848,1.2932916,1.0420931
"1242",2229.46,NA,NA,NA,NA,NA,NA,NA,1.4286892,NA,NA,2.1321011,1.0759884,1.7660033,1.2633092,2.1749422,1.29767,1.0431018
"1243",2230.46,NA,NA,NA,NA,NA,NA,NA,1.4419033,NA,NA,2.1657383,1.0939935,1.7971161,1.2728685,2.197865,1.3085863,1.0421787
"1244",2231.46,NA,NA,NA,NA,NA,NA,NA,1.4572241,NA,NA,2.1742337,1.1026078,1.7888561,1.2642486,2.2117189,1.3096485,1.0494914
"1245",2232.46,NA,NA,NA,NA,NA,NA,NA,1.4631815,NA,NA,2.1981435,1.1057815,1.823053,1.2636357,2.2289724,1.3167841,1.0529554
"1246",2233.46,NA,NA,NA,NA,NA,NA,NA,1.4806996,NA,NA,2.2300332,1.119471,1.8324726,1.2678354,2.2506474,1.3265523,1.0536101
"1247",2234.46,NA,NA,NA,NA,NA,NA,NA,1.5013216,NA,NA,2.2368317,1.1350524,1.8453148,1.2593455,2.2865988,1.3420426,1.057251
"1248",2235.46,NA,NA,NA,NA,NA,NA,NA,1.5190124,NA,NA,2.2715497,1.1346159,1.8681972,1.2555725,2.2891828,1.3532422,1.0546395
"1249",2236.46,NA,NA,NA,NA,NA,NA,NA,1.5255138,NA,NA,2.3062677,1.1415047,1.8889067,1.2598822,2.3072715,1.3565366,1.0523745
"1250",2237.46,NA,NA,NA,NA,NA,NA,NA,1.5377695,NA,NA,2.3118136,1.1609242,1.9033864,1.2562374,2.3367872,1.3670866,1.0531325
"1251",2238.46,NA,NA,NA,NA,NA,NA,NA,1.5558748,NA,NA,2.3310567,1.1734887,1.917589,1.2577138,2.3553966,1.3766508,1.0535587
"1252",2194.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4722066,NA,NA,NA,NA,NA,NA,NA
"1253",2195.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4754682,NA,NA,NA,NA,NA,NA,NA
"1254",2195.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4800537,NA,NA,NA,NA,NA,NA,NA
"1255",2196.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5271151,NA,NA,NA,NA,NA,NA,NA
"1256",2196.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5215285,NA,NA,NA,NA,NA,NA,NA
"1257",2197.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5196284,NA,NA,NA,NA,NA,NA,NA
"1258",2215.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9344831,NA,NA,NA,NA,NA,NA,NA
